"id","name","default_code","brand","model","description","categ_id","sale_ok","purchase_ok","type","procure_method","supply_method","cost_method","uom_id","uom_po_id","valuation","standard_price","list_price","taxes_id","supplier_taxes_id"
"Product_HF_0320","Plastic Housings",,"HF","720P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0321","Plastic Housings",,"HF","720PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0322","Plastic Housings",,"HF","720K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0323","Plastic Housings",,"HF","750N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0324","Plastic Housings",,"HF","750NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0325","Plastic Housings",,"HF","750P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0326","Plastic Housings",,"HF","750PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0327","Plastic Housings",,"HF","750K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0328","Plastic Housings",,"HF","771N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0329","Plastic Housings",,"HF","771NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0330","Plastic Housings",,"HF","771P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0331","Plastic Housings",,"HF","771PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0332","Plastic Housings",,"HF","770N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0333","Plastic Housings",,"HF","          770SL",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0334","Plastic Housings",,"HF","701N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0335","Plastic Housings",,"HF","701NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0336","Plastic Housings",,"HF","701P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0337","Plastic Housings",,"HF","701PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0338","Plastic Housings",,"HF","701K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0339","Plastic Housings",,"HF","721N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0340","Plastic Housings",,"HF","721NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0341","Plastic Housings",,"HF","721P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0342","Plastic Housings",,"HF","721PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0343","Plastic Housings",,"HF","721K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0344","Plastic Housings",,"HF","751N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0345","Plastic Housings",,"HF","751NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0346","Plastic Housings",,"HF","751P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0347","Plastic Housings",,"HF","751PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0348","Plastic Housings",,"HF","751K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0349","Plastic Housings",,"HF","772N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0350","Plastic Housings",,"HF","772NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0351","Plastic Housings",,"HF","772P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0352","Plastic Housings",,"HF","772PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0353","Plastic Housings",,"HF","705N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0354","Plastic Housings",,"HF","705NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0355","Plastic Housings",,"HF","705P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0356","Plastic Housings",,"HF","705PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0357","Plastic Housings",,"HF","705K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0358","Plastic Housings",,"HF","725N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0359","Plastic Housings",,"HF","725NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0360","Plastic Housings",,"HF","725P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0361","Plastic Housings",,"HF","725PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0362","Plastic Housings",,"HF","725K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0363","Plastic Housings",,"HF","755N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0364","Plastic Housings",,"HF","755NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0365","Plastic Housings",,"HF","755P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0366","Plastic Housings",,"HF","755PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0367","Plastic Housings",,"HF","755K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0368","Plastic Housings",,"HF","775N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0369","Plastic Housings",,"HF","775NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0370","Plastic Housings",,"HF","775P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0371","Plastic Housings",,"HF","775PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0372","Plastic Housings",,"HF","710N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0373","Plastic Housings",,"HF","710NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0374","Plastic Housings",,"HF","710P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0375","Plastic Housings",,"HF","710PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0376","Plastic Housings",,"HF","710K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0377","Plastic Housings",,"HF","730N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0378","Plastic Housings",,"HF","730NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0379","Plastic Housings",,"HF","730P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0380","Plastic Housings",,"HF","730PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0381","Plastic Housings",,"HF","730K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0382","Plastic Housings",,"HF","760N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0383","Plastic Housings",,"HF","760NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0384","Plastic Housings",,"HF","760P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0385","Plastic Housings",,"HF","760PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0386","Plastic Housings",,"HF","760K",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0387","Plastic Housings",,"HF","780N",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0388","Plastic Housings",,"HF","780NC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0389","Plastic Housings",,"HF","780P",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0390","Plastic Housings",,"HF","780PC",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0391","End of Line Housings",,"HF",910,,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0392","End of Line Housings",,"HF","910e",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0393","End of Line Housings",,"HF",915,,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0394","End of Line Housings",,"HF","915E",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0395","End of Line Housings",,"HF",920,,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0396","End of Line Housings",,"HF","920E",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0397","Plastic In Line Housing",,"HF","710N-IL",,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0398","Plastic In Line Housing",,"HF",707,,"Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0399","300 Series Compressed Air Filter Assemblies",,"HF","315A","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0400","300 Series Compressed Air Filter Assemblies",,"HF","360A","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0401","300 Series Compressed Air Filter Assemblies",,"HF","360AI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0402","300 Series Compressed Air Filter Assemblies",,"HF","360AF","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0403","300 Series Compressed Air Filter Assemblies",,"HF","360AFI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0404","300 Series Compressed Air Filter Assemblies",,"HF","370A","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0405","300 Series Compressed Air Filter Assemblies",,"HF","370AI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0406","300 Series Compressed Air Filter Assemblies",,"HF","370AF","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0407","300 Series Compressed Air Filter Assemblies",,"HF","370AFI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0408","300 Series Compressed Air Filter Assemblies",,"HF","380A","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0409","300 Series Compressed Air Filter Assemblies",,"HF","380AI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0410","300 Series Compressed Air Filter Assemblies",,"HF","380AF","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0411","300 Series Compressed Air Filter Assemblies",,"HF","380AFI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0412","300 Series Compressed Air Filter Assemblies",,"HF","385A","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0413","300 Series Compressed Air Filter Assemblies",,"HF","385AI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0414","300 Series Compressed Air Filter Assemblies",,"HF","385AF","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0415","300 Series Compressed Air Filter Assemblies",,"HF","385AFI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0416","300 Series Compressed Air Filter Assemblies",,"HF","390A","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0417","300 Series Compressed Air Filter Assemblies",,"HF","390AI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0418","300 Series Compressed Air Filter Assemblies",,"HF","390AF","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0419","300 Series Compressed Air Filter Assemblies",,"HF","390AFI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0420","300 Series Compressed Air Filter Assemblies",,"HF","395A","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0421","300 Series Compressed Air Filter Assemblies",,"HF","395AI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0422","300 Series Compressed Air Filter Assemblies",,"HF","395AF","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0423","300 Series Compressed Air Filter Assemblies",,"HF","395AFI","Aluminium Bowl","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0424","300 Series Compressed Air Filter Assemblies",,"HF",315,"Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0425","300 Series Compressed Air Filter Assemblies",,"HF",360,"Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0426","300 Series Compressed Air Filter Assemblies",,"HF","360I","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0427","300 Series Compressed Air Filter Assemblies",,"HF","360F","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0428","300 Series Compressed Air Filter Assemblies",,"HF","360FI","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0429","300 Series Compressed Air Filter Assemblies",,"HF",370,"Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0430","300 Series Compressed Air Filter Assemblies",,"HF","370I","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0431","300 Series Compressed Air Filter Assemblies",,"HF","370F","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0432","300 Series Compressed Air Filter Assemblies",,"HF","370FI","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0433","300 Series Compressed Air Filter Assemblies",,"HF",380,"Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0434","300 Series Compressed Air Filter Assemblies",,"HF","380I","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0435","300 Series Compressed Air Filter Assemblies",,"HF","380F","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0436","300 Series Compressed Air Filter Assemblies",,"HF","380FI","Clear Bowl Type","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0437","300 Series Compressed Air Filter Assemblies",,"HF","FR315","Filter Regulators","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0438","300 Series Compressed Air Filter Assemblies",,"HF","FR315A","Filter Regulators","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0439","300 Series Compressed Air Filter Assemblies",,"HF","FR360","Filter Regulators","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0440","300 Series Compressed Air Filter Assemblies",,"HF","FR360A","Filter Regulators","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0441","300 Series Compressed Air Filter Assemblies",,"HF","FR370","Filter Regulators","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0442","300 Series Compressed Air Filter Assemblies",,"HF","FR370A","Filter Regulators","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_HF_0443","300 Series Compressed Air Filter Assemblies",,"HF","BG315","Bowl Guards","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
