"id","supplier/supplier/id","seller_ids/product_code","supplier/min_qty","seller_ids/pricelist_ids/price","seller_ids/pricelist_ids/min_quantity"
"Product_HF_0456","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0457","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0458","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0459","res_partner_supplier_0007",,1,8.55,1
"Product_HF_0460","res_partner_supplier_0007",,1,9.6,1
"Product_HF_0461","res_partner_supplier_0007",,1,9.6,1
"Product_HF_0462","res_partner_supplier_0007",,1,10.2,1
"Product_HF_0463","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0464","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0465","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0466","res_partner_supplier_0007",,1,13.4,1
"Product_HF_0467","res_partner_supplier_0007",,1,14.95,1
"Product_HF_0468","res_partner_supplier_0007",,1,14.95,1
"Product_HF_0469","res_partner_supplier_0007",,1,17.15,1
"Product_HF_0470","res_partner_supplier_0007",,1,8,1
"Product_HF_0471","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0472","res_partner_supplier_0007",,1,12.85,1
"Product_HF_0473","res_partner_supplier_0007",,1,17.15,1
"Product_HF_0474","res_partner_supplier_0007",,1,20.3,1
"Product_HF_0475","res_partner_supplier_0007",,1,33.15,1
"Product_HF_0476","res_partner_supplier_0007",,1,40.15,1
"Product_HF_0477","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0478","res_partner_supplier_0007",,1,17.15,1
"Product_HF_0479","res_partner_supplier_0007",,1,21.95,1
"Product_HF_0480","res_partner_supplier_0007",,1,27.85,1
"Product_HF_0481","res_partner_supplier_0007",,1,34.85,1
"Product_HF_0482","res_partner_supplier_0007",,1,34.85,1
"Product_HF_0483","res_partner_supplier_0007",,1,35.85,1
"Product_HF_0484","res_partner_supplier_0007",,1,71.2,1
"Product_HF_0485","res_partner_supplier_0007",,1,40.7,1
"Product_HF_0486","res_partner_supplier_0007",,1,49.296,1
"Product_HF_0487","res_partner_supplier_0007",,1,124.8,1
"Product_HF_0488","res_partner_supplier_0007",,1,199.25,1
"Product_HF_0489","res_partner_supplier_0007",,1,236.75,1
"Product_HF_0490","res_partner_supplier_0007",,1,307.95,1
"Product_HF_0491","res_partner_supplier_0007",,1,482,1
"Product_HF_0492","res_partner_supplier_0007",,1,484,1
"Product_HF_0493","res_partner_supplier_0007",,1,487.396,1
"Product_HF_0494","res_partner_supplier_0007",,1,629.85,1
"Product_HF_0495","res_partner_supplier_0007",,1,710,1
"Product_HF_0496","res_partner_supplier_0007",,1,949,1
"Product_HF_0497","res_partner_supplier_0007",,1,2647.996,1
"Product_HF_0498","res_partner_supplier_0007",,1,1209,1
"Product_HF_0499","res_partner_supplier_0007",,1,1517,1
"Product_HF_0500","res_partner_supplier_0007",,1,1697,1
"Product_HF_0501","res_partner_supplier_0007",,1,2316,1
"Product_HF_0502","res_partner_supplier_0007",,1,6450,1
"Product_HF_0503","res_partner_supplier_0007",,1,71.2,1
"Product_HF_0504","res_partner_supplier_0007",,1,83.55,1
"Product_HF_0505","res_partner_supplier_0007",,1,138.75,1
"Product_HF_0506","res_partner_supplier_0007",,1,26.25,1
"Product_HF_0507","res_partner_supplier_0007",,1,131.248,1
"Product_HF_0508","res_partner_supplier_0007",,1,73.85,1
"Product_HF_0509","res_partner_supplier_0007",,1,30.004,1
"Product_HF_0510","res_partner_supplier_0007",,1,51.4,1
"Product_HF_0511","res_partner_supplier_0007",,1,91,1
"Product_HF_0512","res_partner_supplier_0007",,1,156.4,1
"Product_HF_0513","res_partner_supplier_0007",,1,30.004,1
"Product_HF_0514","res_partner_supplier_0007",,1,51.4,1
"Product_HF_0515","res_partner_supplier_0007",,1,91,1
"Product_HF_0516","res_partner_supplier_0007",,1,156.4,1
"Product_HF_0517","res_partner_supplier_0007",,1,183,1
"Product_HF_0518","res_partner_supplier_0007",,1,311.65,1
"Product_HF_0519","res_partner_supplier_0007",,1,183,1
"Product_HF_0520","res_partner_supplier_0007",,1,311.65,1
"Product_HF_0521","res_partner_supplier_0007",,1,83.55,1
"Product_HF_0522","res_partner_supplier_0007",,1,146.75,1
"Product_HF_0523","res_partner_supplier_0007",,1,261.9,1
"Product_HF_0524","res_partner_supplier_0007",,1,448.25,1
"Product_HF_0525","res_partner_supplier_0007",,1,24.5,1
"Product_HF_0526","res_partner_supplier_0007",,1,26.75,1
"Product_HF_0527","res_partner_supplier_0007",,1,50.85,1
"Product_HF_0528","res_partner_supplier_0007",,1,83,1
"Product_HF_0529","res_partner_supplier_0007",,1,159.65,1
"Product_HF_0530","res_partner_supplier_0007",,1,199.25,1
"Product_HF_0531","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0532","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0533","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0534","res_partner_supplier_0007",,1,20.35,1
"Product_HF_0535","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0536","res_partner_supplier_0007",,1,17.65,1
"Product_HF_0537","res_partner_supplier_0007",,1,23,1
"Product_HF_0538","res_partner_supplier_0007",,1,23,1
"Product_HF_0539","res_partner_supplier_0007",,1,23,1
"Product_HF_0540","res_partner_supplier_0007",,1,34.8,1
"Product_HF_0541","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0542","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0543","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0544","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0545","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0546","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0547","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0548","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0549","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0550","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0551","res_partner_supplier_0007",,1,33.15,1
"Product_HF_0552","res_partner_supplier_0007",,1,64.8,1
"Product_HF_0553","res_partner_supplier_0007",,1,47.1,1
"Product_HF_0554","res_partner_supplier_0007",,1,48.204,1
"Product_HF_0555","res_partner_supplier_0007",,1,73.35,1
"Product_HF_0556","res_partner_supplier_0007",,1,47.65,1
"Product_HF_0557","res_partner_supplier_0007",,1,61,1
"Product_HF_0558","res_partner_supplier_0007",,1,227,1
"Product_HF_0559","res_partner_supplier_0007",,1,73.85,1
"Product_HF_0560","res_partner_supplier_0007",,1,186.35,1
"Product_HF_0561","res_partner_supplier_0007",,1,244.25,1
"Product_HF_0562","res_partner_supplier_0007",,1,71.75,1
"Product_HF_0563","res_partner_supplier_0007",,1,123.7,1
"Product_HF_0564","res_partner_supplier_0007",,1,206.25,1
"Product_HF_0565","res_partner_supplier_0007",,1,271.55,1
"Product_HF_0566","res_partner_supplier_0007",,1,119.45,1
"Product_HF_0567","res_partner_supplier_0007",,1,8,1
"Product_HF_0568","res_partner_supplier_0007",,1,10.7,1
"Product_HF_0569","res_partner_supplier_0007",,1,19.3,1
"Product_HF_0570","res_partner_supplier_0007",,1,10.2,1
"Product_HF_0571","res_partner_supplier_0007",,1,12.3,1
"Product_HF_0572","res_partner_supplier_0007",,1,25.15,1
"Product_HF_0573","res_partner_supplier_0007",,1,20.904,1
"Product_HF_0574","res_partner_supplier_0007",,1,32.15,1
"Product_HF_0575","res_partner_supplier_0007",,1,41.75,1
"Product_HF_0576","res_partner_supplier_0007",,1,9.1,1
"Product_HF_0577","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0578","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0579","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0580","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0581","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0582","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0583","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0584","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0585","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0586","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0587","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0588","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0589","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0590","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0591","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0592","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0593","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0594","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0595","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0596","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0597","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0598","res_partner_supplier_0007",,1,5.35,1
"Product_HF_0599","res_partner_supplier_0007",,1,4.25,1
"Product_HF_0600","res_partner_supplier_0007",,1,4.85,1
"Product_HF_0601","res_partner_supplier_0007",,1,37.5,1
"Product_HF_0602","res_partner_supplier_0007",,1,48.204,1
"Product_HF_0603","res_partner_supplier_0007",,1,74.45,1
"Product_HF_0604","res_partner_supplier_0007",,1,48.7,1
"Product_HF_0605","res_partner_supplier_0007",,1,74.45,1
"Product_HF_0606","res_partner_supplier_0007",,1,9.65,1
"Product_HF_0607","res_partner_supplier_0007",,1,17.15,1
"Product_HF_0608","res_partner_supplier_0007",,1,21.4,1
"Product_HF_0609","res_partner_supplier_0007",,1,25.15,1
"Product_HF_0610","res_partner_supplier_0007",,1,57.8,1
"Product_HF_0611","res_partner_supplier_0007",,1,101.25,1
"Product_HF_0612","res_partner_supplier_0007",,1,20.35,1
"Product_HF_0613","res_partner_supplier_0007",,1,10.7,1
"Product_HF_0614","res_partner_supplier_0007",,1,12.3,1
"Product_HF_0615","res_partner_supplier_0007",,1,13.4,1
"Product_HF_0616","res_partner_supplier_0007",,1,19.3,1
"Product_HF_0617","res_partner_supplier_0007",,1,19.8,1
"Product_HF_0618","res_partner_supplier_0007",,1,19.8,1
"Product_HF_0619","res_partner_supplier_0007",,1,19.8,1
"Product_HF_0620","res_partner_supplier_0007",,1,27.85,1
"Product_HF_0621","res_partner_supplier_0007",,1,41.25,1
"Product_HF_0622","res_partner_supplier_0007",,1,41.25,1
"Product_HF_0623","res_partner_supplier_0007",,1,11.804,1
"Product_HF_0624","res_partner_supplier_0007",,1,14.45,1
"Product_HF_0625","res_partner_supplier_0007",,1,17.15,1
"Product_HF_0626","res_partner_supplier_0007",,1,10.2,1
"Product_HF_0627","res_partner_supplier_0007",,1,10.7,1
"Product_HF_0628","res_partner_supplier_0007",,1,17.15,1
"Product_HF_0629","res_partner_supplier_0007",,1,17.15,1
"Product_HF_0630","res_partner_supplier_0007",,1,41.25,1
"Product_HF_0631","res_partner_supplier_0007",,1,41.25,1
"Product_HF_0632","res_partner_supplier_0007",,1,73.35,1
"Product_HF_0633","res_partner_supplier_0007",,1,6.95,1
"Product_HF_0634","res_partner_supplier_0007",,1,19.8,1
"Product_HF_0635","res_partner_supplier_0007",,1,27.85,1
"Product_HF_0636","res_partner_supplier_0007",,1,11.804,1
"Product_HF_0637","res_partner_supplier_0007",,1,18.2,1
